DFC_ANIO_PK;DFC_DESCRIPCION_MES;CODIGO_OPERA_FAMILIA;DESCRIPCION_FAMILIA;DESCRIPCION_PROVINCIA;TOTAL
2018;11 Noviembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";NAPO;2
2018;02 Febrero;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";ESMERALDAS;1
2018;05 Mayo;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";IMBABURA;1
2018;02 Febrero;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";TUNGURAHUA;1
2018;12 Diciembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";EL ORO;1
2018;07 Julio;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";AZUAY;4
2018;12 Diciembre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";CHIMBORAZO;1
2018;09 Septiembre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";SUCUMBIOS;2
2018;07 Julio;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";SANTO DOMINGO DE LOS TSACHILAS;4
2018;01 Enero;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";CHIMBORAZO;1
2018;10 Octubre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";SANTA ELENA;1
2018;07 Julio;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";LOJA;1
2018;10 Octubre;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;EL ORO;1
2018;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;GUAYAS;189
2018;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CAÑAR;31
2018;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;AZUAY;1022
2018;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";AZUAY;473
2018;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;AZUAY;225
2018;11 Noviembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;AZUAY;3
2018;07 Julio;C;INDUSTRIAS MANUFACTURERAS.;IMBABURA;275
2018;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;GUAYAS;356
2018;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;AZUAY;95
2018;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;AZUAY;64
2018;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;SANTO DOMINGO DE LOS TSACHILAS;7
2018;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GUAYAS;7475
2018;03 Marzo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";AZUAY;2
2018;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GUAYAS;681
2018;08 Agosto;F;CONSTRUCCIÓN.;AZUAY;380
2018;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;AZUAY;77
2018;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTO DOMINGO DE LOS TSACHILAS;329
2018;07 Julio;V;SIN ACTIVIDAD ECONOMICA - CIIU;AZUAY;1
2018;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;PICHINCHA;1150
2018;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;AZUAY;28
2018;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;AZUAY;67
2018;01 Enero;C;INDUSTRIAS MANUFACTURERAS.;GUAYAS;202
2018;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CAÑAR;30
2018;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTO DOMINGO DE LOS TSACHILAS;169
2018;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;AZUAY;43
2018;09 Septiembre;C;INDUSTRIAS MANUFACTURERAS.;PICHINCHA;375
2018;09 Septiembre;P;ENSEÑANZA.;AZUAY;33
2018;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;AZUAY;10
2018;12 Diciembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GUAYAS;551
2018;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MORONA SANTIAGO;36
2018;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MORONA SANTIAGO;78
2018;07 Julio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SANTO DOMINGO DE LOS TSACHILAS;109
2018;10 Octubre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;GUAYAS;121
2018;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;CAÑAR;36
2018;10 Octubre;C;INDUSTRIAS MANUFACTURERAS.;SANTO DOMINGO DE LOS TSACHILAS;60
2018;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;EL ORO;32
2018;09 Septiembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;LOS RIOS;93
2018;08 Agosto;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";EL ORO;5083
2018;01 Enero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;PICHINCHA;314
2018;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;AZUAY;30
2018;12 Diciembre;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;AZUAY;2
2018;12 Diciembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;MANABI;133
2018;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;CAÑAR;96
2018;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CAÑAR;114
2018;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";EL ORO;165
2018;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CAÑAR;249
2018;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;PICHINCHA;562
2018;12 Diciembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;AZUAY;39
2018;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;AZUAY;31
2018;08 Agosto;H;TRANSPORTE Y ALMACENAMIENTO.;PICHINCHA;846
2018;07 Julio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;GUAYAS;3916
2018;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;PICHINCHA;1121
2018;01 Enero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";PICHINCHA;1028
2018;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;EL ORO;144
2018;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GUAYAS;186
2018;09 Septiembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;AZUAY;22
2018;09 Septiembre;C;INDUSTRIAS MANUFACTURERAS.;MANABI;169
2018;08 Agosto;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PICHINCHA;274
2018;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;PICHINCHA;102
2018;02 Febrero;C;INDUSTRIAS MANUFACTURERAS.;GUAYAS;121
2018;10 Octubre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MANABI;1612
2018;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOS RIOS;186
2018;08 Agosto;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;713
2018;07 Julio;L;ACTIVIDADES INMOBILIARIAS.;NAPO;23
2018;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ESMERALDAS;47
2018;08 Agosto;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CHIMBORAZO;2165
2018;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;GUAYAS;191
2018;10 Octubre;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;171
2018;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;SANTO DOMINGO DE LOS TSACHILAS;193
2018;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;17
2018;09 Septiembre;H;TRANSPORTE Y ALMACENAMIENTO.;MANABI;99
2018;10 Octubre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTO DOMINGO DE LOS TSACHILAS;66
2018;10 Octubre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;TUNGURAHUA;61
2018;12 Diciembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOS RIOS;632
2018;10 Octubre;F;CONSTRUCCIÓN.;BOLIVAR;16
2018;02 Febrero;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;6
2018;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;GUAYAS;539
2018;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;PICHINCHA;333
2018;01 Enero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;73
2018;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;BOLIVAR;101
2018;07 Julio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;EL ORO;210
2018;06 Junio;C;INDUSTRIAS MANUFACTURERAS.;TUNGURAHUA;37
2018;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;BOLIVAR;7
2018;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;228
2018;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;COTOPAXI;137
2018;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;BOLIVAR;50
2018;11 Noviembre;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;24
2018;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SUCUMBIOS;81
2018;09 Septiembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;LOS RIOS;54
2018;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;PICHINCHA;559
2018;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;48
2018;03 Marzo;S;OTRAS ACTIVIDADES DE SERVICIOS.;BOLIVAR;59
2018;11 Noviembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;116
2018;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;LOS RIOS;25
2018;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;BOLIVAR;1
2018;07 Julio;S;OTRAS ACTIVIDADES DE SERVICIOS.;BOLIVAR;68
2018;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;SANTO DOMINGO DE LOS TSACHILAS;11
2018;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";PICHINCHA;667
2018;03 Marzo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;PICHINCHA;27
2018;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;CAÑAR;12
2018;08 Agosto;F;CONSTRUCCIÓN.;BOLIVAR;63
2018;08 Agosto;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CAÑAR;413
2018;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SANTO DOMINGO DE LOS TSACHILAS;99
2018;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CAÑAR;679
2018;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MORONA SANTIAGO;63
2018;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;CARCHI;7
2018;12 Diciembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";PICHINCHA;6
2018;07 Julio;P;ENSEÑANZA.;CAÑAR;13
2018;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CAÑAR;3
2018;10 Octubre;S;OTRAS ACTIVIDADES DE SERVICIOS.;CAÑAR;42
2018;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;CARCHI;77
2018;09 Septiembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CAÑAR;18
2018;07 Julio;C;INDUSTRIAS MANUFACTURERAS.;CARCHI;42
2018;07 Julio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;IMBABURA;310
2018;11 Noviembre;F;CONSTRUCCIÓN.;IMBABURA;26
2018;04 Abril;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;GUAYAS;11
2018;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;PASTAZA;9
2018;08 Agosto;L;ACTIVIDADES INMOBILIARIAS.;CHIMBORAZO;16
2018;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;COTOPAXI;46
2018;09 Septiembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;CHIMBORAZO;52
2018;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CHIMBORAZO;477
2018;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;CHIMBORAZO;33
2018;07 Julio;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;GUAYAS;9
2018;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PICHINCHA;79
2018;05 Mayo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;TUNGURAHUA;39
2018;01 Enero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CHIMBORAZO;62
2018;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PICHINCHA;77
2018;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;GALAPAGOS;38
2018;04 Abril;F;CONSTRUCCIÓN.;IMBABURA;17
2018;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;IMBABURA;473
2018;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;IMBABURA;642
2018;12 Diciembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CARCHI;91
2018;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;TUNGURAHUA;31
2018;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PICHINCHA;74
2018;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;COTOPAXI;376
2018;11 Noviembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";COTOPAXI;178
2018;11 Noviembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;COTOPAXI;9
2018;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;COTOPAXI;39
2018;08 Agosto;H;TRANSPORTE Y ALMACENAMIENTO.;SANTO DOMINGO DE LOS TSACHILAS;141
2018;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;COTOPAXI;49
2018;11 Noviembre;H;TRANSPORTE Y ALMACENAMIENTO.;COTOPAXI;32
2018;11 Noviembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;COTOPAXI;2
2018;10 Octubre;C;INDUSTRIAS MANUFACTURERAS.;COTOPAXI;41
2018;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;COTOPAXI;18
2018;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;COTOPAXI;33
2018;02 Febrero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";COTOPAXI;4
2018;10 Octubre;L;ACTIVIDADES INMOBILIARIAS.;SUCUMBIOS;6
2018;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;PASTAZA;55
2018;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;COTOPAXI;17
2018;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;ESMERALDAS;14
2018;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;ESMERALDAS;56
2018;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PICHINCHA;48
2018;02 Febrero;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;PICHINCHA;8
2018;03 Marzo;F;CONSTRUCCIÓN.;PICHINCHA;97
2018;08 Agosto;F;CONSTRUCCIÓN.;TUNGURAHUA;381
2018;10 Octubre;S;OTRAS ACTIVIDADES DE SERVICIOS.;COTOPAXI;62
2018;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MANABI;860
2018;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;TUNGURAHUA;25
2018;10 Octubre;P;ENSEÑANZA.;CARCHI;5
2018;04 Abril;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";IMBABURA;4
2018;12 Diciembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;IMBABURA;45
2018;04 Abril;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTO DOMINGO DE LOS TSACHILAS;37
2018;08 Agosto;P;ENSEÑANZA.;CARCHI;2
2018;08 Agosto;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";CARCHI;12
2018;10 Octubre;P;ENSEÑANZA.;CAÑAR;5
2018;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CAÑAR;56
2018;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;CAÑAR;45
2018;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CAÑAR;13
2018;03 Marzo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CAÑAR;18
2018;06 Junio;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;5
2018;03 Marzo;P;ENSEÑANZA.;CAÑAR;1
2018;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SANTO DOMINGO DE LOS TSACHILAS;90
2018;07 Julio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;IMBABURA;59
2018;01 Enero;C;INDUSTRIAS MANUFACTURERAS.;LOS RIOS;33
2018;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;CARCHI;19
2018;12 Diciembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CARCHI;4
2018;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;CARCHI;24
2018;10 Octubre;P;ENSEÑANZA.;IMBABURA;16
2018;08 Agosto;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";GUAYAS;1257
2018;09 Septiembre;F;CONSTRUCCIÓN.;CHIMBORAZO;55
2018;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;TUNGURAHUA;17
2018;09 Septiembre;C;INDUSTRIAS MANUFACTURERAS.;IMBABURA;103
2018;11 Noviembre;P;ENSEÑANZA.;CHIMBORAZO;24
2018;07 Julio;L;ACTIVIDADES INMOBILIARIAS.;EL ORO;80
2018;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";EL ORO;185
2018;10 Octubre;S;OTRAS ACTIVIDADES DE SERVICIOS.;EL ORO;165
2018;07 Julio;S;OTRAS ACTIVIDADES DE SERVICIOS.;EL ORO;425
2018;06 Junio;C;INDUSTRIAS MANUFACTURERAS.;EL ORO;33
2018;07 Julio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;EL ORO;58
2018;11 Noviembre;C;INDUSTRIAS MANUFACTURERAS.;EL ORO;52
2018;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;EL ORO;104
2018;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ESMERALDAS;60
2018;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;ESMERALDAS;8
2018;07 Julio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;MANABI;202
2018;03 Marzo;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";EL ORO;1
2018;01 Enero;S;OTRAS ACTIVIDADES DE SERVICIOS.;LOJA;38
2018;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;EL ORO;14
2018;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ORELLANA;116
2018;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;LOJA;46
2018;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GUAYAS;477
2018;11 Noviembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;NAPO;28
2018;10 Octubre;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;CHIMBORAZO;1
2018;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CHIMBORAZO;5
2018;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;CHIMBORAZO;42
2018;04 Abril;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;CHIMBORAZO;1
2018;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";TUNGURAHUA;142
2018;09 Septiembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;EL ORO;14
2018;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;SANTO DOMINGO DE LOS TSACHILAS;26
2018;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOJA;159
2018;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;EL ORO;18
2018;10 Octubre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SUCUMBIOS;149
2018;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GUAYAS;111
2018;08 Agosto;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;CHIMBORAZO;1
2018;07 Julio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CHIMBORAZO;50
2018;01 Enero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CHIMBORAZO;21
2018;09 Septiembre;J;INFORMACIÓN Y COMUNICACIÓN.;PICHINCHA;54
2018;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CHIMBORAZO;10
2018;06 Junio;P;ENSEÑANZA.;GUAYAS;107
2018;12 Diciembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;EL ORO;1
2018;01 Enero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SUCUMBIOS;77
