DFC_ANIO_PK;DFC_DESCRIPCION_MES;CODIGO_OPERA_FAMILIA;DESCRIPCION_FAMILIA;DESCRIPCION_PROVINCIA;TOTAL 
2017;02 Febrero;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";LOJA;1
2017;07 Julio;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";COTOPAXI;1
2017;12 Diciembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";SUCUMBIOS;1
2017;10 Octubre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";ESMERALDAS;1
2017;08 Agosto;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";MANABI;2
2017;04 Abril;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";COTOPAXI;1
2017;04 Abril;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";IMBABURA;1
2017;01 Enero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";EL ORO;1
2017;05 Mayo;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";COTOPAXI;1
2017;09 Septiembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";TUNGURAHUA;1
2017;11 Noviembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";SANTA ELENA;3
2017;08 Agosto;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";LOS RIOS;1
2017;10 Octubre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;MORONA SANTIAGO;1
2017;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";AZUAY;161
2017;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;AZUAY;30
2017;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;AZUAY;49
2017;05 Mayo;L;ACTIVIDADES INMOBILIARIAS.;AZUAY;34
2017;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;AZUAY;39
2017;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;AZUAY;115
2017;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PICHINCHA;85
2017;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;MORONA SANTIAGO;15
2017;11 Noviembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;AZUAY;118
2017;01 Enero;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;AZUAY;1
2017;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;AZUAY;29
2017;08 Agosto;H;TRANSPORTE Y ALMACENAMIENTO.;AZUAY;27
2017;08 Agosto;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;AZUAY;10
2017;02 Febrero;P;ENSEÑANZA.;AZUAY;10
2017;10 Octubre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTO DOMINGO DE LOS TSACHILAS;131
2017;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;AZUAY;23
2017;11 Noviembre;C;INDUSTRIAS MANUFACTURERAS.;AZUAY;61
2017;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;AZUAY;21
2017;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;EL ORO;41
2017;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";TUNGURAHUA;137
2017;07 Julio;F;CONSTRUCCIÓN.;AZUAY;23
2017;10 Octubre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;AZUAY;84
2017;03 Marzo;F;CONSTRUCCIÓN.;TUNGURAHUA;26
2017;09 Septiembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";MANABI;12
2017;03 Marzo;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;AZUAY;2
2017;11 Noviembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;AZUAY;18
2017;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;106
2017;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;MORONA SANTIAGO;8
2017;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;AZUAY;126
2017;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;AZUAY;5
2017;03 Marzo;P;ENSEÑANZA.;GUAYAS;436
2017;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;204
2017;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;CHIMBORAZO;29
2017;02 Febrero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MORONA SANTIAGO;9
2017;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;AZUAY;20
2017;10 Octubre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOS RIOS;128
2017;05 Mayo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;GUAYAS;35
2017;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;AZUAY;85
2017;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOS RIOS;536
2017;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;GUAYAS;815
2017;09 Septiembre;F;CONSTRUCCIÓN.;AZUAY;19
2017;01 Enero;C;INDUSTRIAS MANUFACTURERAS.;EL ORO;23
2017;10 Octubre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SUCUMBIOS;57
2017;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;CAÑAR;17
2017;10 Octubre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOJA;91
2017;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;AZUAY;22
2017;12 Diciembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;BOLIVAR;43
2017;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;SUCUMBIOS;7
2017;10 Octubre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GUAYAS;119
2017;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GUAYAS;702
2017;09 Septiembre;H;TRANSPORTE Y ALMACENAMIENTO.;COTOPAXI;27
2017;07 Julio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";BOLIVAR;1
2017;02 Febrero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";PICHINCHA;540
2017;03 Marzo;F;CONSTRUCCIÓN.;BOLIVAR;19
2017;11 Noviembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;GUAYAS;230
2017;11 Noviembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOS RIOS;202
2017;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;BOLIVAR;3
2017;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;BOLIVAR;9
2017;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SUCUMBIOS;87
2017;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";PICHINCHA;590
2017;03 Marzo;F;CONSTRUCCIÓN.;SUCUMBIOS;17
2017;05 Mayo;F;CONSTRUCCIÓN.;BOLIVAR;8
2017;09 Septiembre;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;PICHINCHA;9
2017;01 Enero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTO DOMINGO DE LOS TSACHILAS;146
2017;11 Noviembre;F;CONSTRUCCIÓN.;PICHINCHA;123
2017;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";COTOPAXI;100
2017;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;SANTO DOMINGO DE LOS TSACHILAS;9
2017;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;TUNGURAHUA;38
2017;12 Diciembre;H;TRANSPORTE Y ALMACENAMIENTO.;PICHINCHA;85
2017;11 Noviembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CHIMBORAZO;71
2017;05 Mayo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;MORONA SANTIAGO;3
2017;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;BOLIVAR;5
2017;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;BOLIVAR;11
2017;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;BOLIVAR;9
2017;03 Marzo;P;ENSEÑANZA.;BOLIVAR;14
2017;03 Marzo;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;CAÑAR;4
2017;06 Junio;C;INDUSTRIAS MANUFACTURERAS.;CARCHI;5
2017;12 Diciembre;F;CONSTRUCCIÓN.;CAÑAR;6
2017;03 Marzo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CAÑAR;27
2017;01 Enero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CARCHI;6
2017;10 Octubre;L;ACTIVIDADES INMOBILIARIAS.;CAÑAR;5
2017;10 Octubre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CHIMBORAZO;97
2017;05 Mayo;L;ACTIVIDADES INMOBILIARIAS.;CHIMBORAZO;16
2017;11 Noviembre;P;ENSEÑANZA.;CHIMBORAZO;31
2017;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CHIMBORAZO;47
2017;08 Agosto;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CHIMBORAZO;106
2017;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;GUAYAS;100
2017;12 Diciembre;H;TRANSPORTE Y ALMACENAMIENTO.;CHIMBORAZO;18
2017;05 Mayo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CHIMBORAZO;7
2017;09 Septiembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;COTOPAXI;27
2017;07 Julio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CHIMBORAZO;71
2017;10 Octubre;P;ENSEÑANZA.;GUAYAS;62
2017;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CHIMBORAZO;79
2017;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;CHIMBORAZO;8
2017;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;CHIMBORAZO;10
2017;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;IMBABURA;60
2017;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";COTOPAXI;103
2017;04 Abril;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SANTO DOMINGO DE LOS TSACHILAS;6
2017;08 Agosto;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";IMBABURA;95
2017;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;IMBABURA;14
2017;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;EL ORO;38
2017;07 Julio;L;ACTIVIDADES INMOBILIARIAS.;CARCHI;5
2017;09 Septiembre;H;TRANSPORTE Y ALMACENAMIENTO.;SANTO DOMINGO DE LOS TSACHILAS;14
2017;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;ORELLANA;42
2017;01 Enero;P;ENSEÑANZA.;COTOPAXI;17
2017;03 Marzo;F;CONSTRUCCIÓN.;LOS RIOS;71
2017;05 Mayo;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;141
2017;07 Julio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;COTOPAXI;5
2017;05 Mayo;P;ENSEÑANZA.;COTOPAXI;16
2017;07 Julio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CARCHI;36
2017;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;SANTO DOMINGO DE LOS TSACHILAS;16
2017;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SUCUMBIOS;14
2017;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;LOJA;46
2017;09 Septiembre;C;INDUSTRIAS MANUFACTURERAS.;COTOPAXI;28
2017;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;COTOPAXI;34
2017;07 Julio;F;CONSTRUCCIÓN.;PICHINCHA;84
2017;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;GUAYAS;69
2017;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOS RIOS;68
2017;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;COTOPAXI;7
2017;01 Enero;F;CONSTRUCCIÓN.;SANTA ELENA;6
2017;10 Octubre;P;ENSEÑANZA.;CARCHI;3
2017;08 Agosto;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";CARCHI;1
2017;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CARCHI;20
2017;08 Agosto;P;ENSEÑANZA.;COTOPAXI;15
2017;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;COTOPAXI;13
2017;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;COTOPAXI;12
2017;12 Diciembre;H;TRANSPORTE Y ALMACENAMIENTO.;COTOPAXI;16
2017;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;COTOPAXI;10
2017;04 Abril;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;PICHINCHA;161
2017;10 Octubre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;COTOPAXI;16
2017;08 Agosto;H;TRANSPORTE Y ALMACENAMIENTO.;CAÑAR;22
2017;07 Julio;P;ENSEÑANZA.;EL ORO;29
2017;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CAÑAR;13
2017;01 Enero;P;ENSEÑANZA.;CAÑAR;7
2017;05 Mayo;C;INDUSTRIAS MANUFACTURERAS.;CAÑAR;7
2017;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;TUNGURAHUA;36
2017;01 Enero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;PICHINCHA;231
2017;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;COTOPAXI;23
2017;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SUCUMBIOS;53
2017;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GALAPAGOS;2
2017;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;SANTO DOMINGO DE LOS TSACHILAS;10
2017;09 Septiembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GUAYAS;135
2017;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CAÑAR;1
2017;12 Diciembre;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;CAÑAR;1
2017;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;CAÑAR;27
2017;08 Agosto;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CAÑAR;13
2017;04 Abril;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;NAPO;3
2017;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;GUAYAS;111
2017;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MORONA SANTIAGO;13
2017;03 Marzo;P;ENSEÑANZA.;EL ORO;46
2017;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;EL ORO;101
2017;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;EL ORO;73
2017;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;GUAYAS;216
2017;03 Marzo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;EL ORO;71
2017;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;ESMERALDAS;68
2017;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTO DOMINGO DE LOS TSACHILAS;38
2017;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ESMERALDAS;207
2017;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";ESMERALDAS;57
2017;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;EL ORO;12
2017;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CHIMBORAZO;9
2017;02 Febrero;P;ENSEÑANZA.;CHIMBORAZO;16
2017;01 Enero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CHIMBORAZO;24
2017;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;EL ORO;23
2017;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;EL ORO;17
2017;04 Abril;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;EL ORO;32
2017;02 Febrero;F;CONSTRUCCIÓN.;EL ORO;22
2017;11 Noviembre;F;CONSTRUCCIÓN.;EL ORO;27
2017;10 Octubre;P;ENSEÑANZA.;EL ORO;13
2017;01 Enero;S;OTRAS ACTIVIDADES DE SERVICIOS.;EL ORO;77
2017;09 Septiembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;EL ORO;13
2017;07 Julio;L;ACTIVIDADES INMOBILIARIAS.;SUCUMBIOS;7
2017;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GUAYAS;185
2017;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTO DOMINGO DE LOS TSACHILAS;40
2017;05 Mayo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CHIMBORAZO;23
2017;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;CHIMBORAZO;5
2017;08 Agosto;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";AZUAY;2
2017;02 Febrero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;LOJA;28
2017;06 Junio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;EL ORO;14
2017;09 Septiembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SANTO DOMINGO DE LOS TSACHILAS;4
2017;05 Mayo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ZAMORA CHINCHIPE;3
2017;10 Octubre;F;CONSTRUCCIÓN.;LOJA;14
2017;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SUCUMBIOS;46
2017;08 Agosto;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PICHINCHA;43
2017;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;EL ORO;31
2017;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;PICHINCHA;94
2017;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;ESMERALDAS;151
2017;08 Agosto;F;CONSTRUCCIÓN.;MANABI;40
2017;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;GUAYAS;79
2017;05 Mayo;P;ENSEÑANZA.;GUAYAS;77
2017;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;GUAYAS;117
2017;05 Mayo;F;CONSTRUCCIÓN.;SANTA ELENA;6
2017;07 Julio;P;ENSEÑANZA.;SANTA ELENA;7
2017;09 Septiembre;F;CONSTRUCCIÓN.;GUAYAS;72
2017;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;GUAYAS;78
2017;02 Febrero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GUAYAS;97
2017;07 Julio;C;INDUSTRIAS MANUFACTURERAS.;GUAYAS;168
2017;12 Diciembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;GUAYAS;34
2017;08 Agosto;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;GUAYAS;60
2017;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;ESMERALDAS;13
2017;12 Diciembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOS RIOS;126
2017;10 Octubre;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;CAÑAR;1
2017;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;GUAYAS;34
2017;07 Julio;L;ACTIVIDADES INMOBILIARIAS.;SANTO DOMINGO DE LOS TSACHILAS;14
2017;01 Enero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ESMERALDAS;52
2017;08 Agosto;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;MORONA SANTIAGO;2
2017;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;ESMERALDAS;7
2017;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTA ELENA;76
2017;07 Julio;S;OTRAS ACTIVIDADES DE SERVICIOS.;ESMERALDAS;23
2017;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;ESMERALDAS;4
2017;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTA ELENA;35
2017;07 Julio;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;GUAYAS;29
2017;11 Noviembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SUCUMBIOS;9
2017;09 Septiembre;J;INFORMACIÓN Y COMUNICACIÓN.;PICHINCHA;21
2017;10 Octubre;J;INFORMACIÓN Y COMUNICACIÓN.;ESMERALDAS;3
2017;02 Febrero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MANABI;190
2017;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;LOS RIOS;52
2017;04 Abril;F;CONSTRUCCIÓN.;GUAYAS;66
2017;12 Diciembre;J;INFORMACIÓN Y COMUNICACIÓN.;GUAYAS;50
2017;10 Octubre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CAÑAR;20
2017;08 Agosto;V;SIN ACTIVIDAD ECONOMICA - CIIU;GUAYAS;1
2017;01 Enero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTA ELENA;74
2017;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;GUAYAS;46
2017;12 Diciembre;L;ACTIVIDADES INMOBILIARIAS.;SANTO DOMINGO DE LOS TSACHILAS;7
2017;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;GUAYAS;37
2017;11 Noviembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTA ELENA;23
